facility_kind,facility_id,pole_id,direction_degrees,install_date,replace_date,projected_x,projected_y,state_code,display_code,work_code,source_coordinate_system
pedestrian_push_button,29-0000000606,02-0000120394,90.0,,,206861.93441,550509.99666,1.0,1,1,seoul_projected_xy_unconverted
pedestrian_push_button,29-0000000606,02-0000120394,90.0,,,206861.93441,550509.99666,1.0,1,2,seoul_projected_xy_unconverted
pedestrian_push_button,29-0000000741,02-0000120440,90.0,,,187949.95216,546226.97167,1.0,1,1,seoul_projected_xy_unconverted
pedestrian_push_button,29-0000000740,02-0000120444,90.0,,,187944.85866,546243.80627,1.0,1,1,seoul_projected_xy_unconverted
pedestrian_push_button,29-0000000153,02-0000120662,90.0,,,212861.27294,546905.99506,1.0,1,1,seoul_projected_xy_unconverted
pedestrian_push_button,29-0000000154,02-0000120663,270.0,,,212883.87294,546906.46453,1.0,1,1,seoul_projected_xy_unconverted
pedestrian_push_button,29-0000000451,02-0000124096,90.0,,,201593.2794,557474.66603,1.0,1,1,seoul_projected_xy_unconverted
pedestrian_push_button,29-0000000456,02-0000124107,90.0,,,201494.76173,557396.04286,1.0,2,1,seoul_projected_xy_unconverted
pedestrian_push_button,29-0000000458,02-0000124108,90.0,,,201520.47106,557397.69445,1.0,2,1,seoul_projected_xy_unconverted
pedestrian_push_button,29-0000000455,02-0000124109,90.0,,,201503.37587,557411.66267,1.0,2,1,seoul_projected_xy_unconverted
pedestrian_push_button,29-0000000457,02-0000124110,90.0,,,201513.42039,557412.9965,1.0,2,1,seoul_projected_xy_unconverted
pedestrian_push_button,29-0000000958,02-0000124129,90.0,,,204647.04608,553956.33606,1.0,1,3,seoul_projected_xy_unconverted
pedestrian_push_button,29-0000000648,02-0000124129,90.0,,,204647.04608,553956.33606,1.0,1,1,seoul_projected_xy_unconverted
pedestrian_push_button,29-0000000649,02-0000124130,90.0,,,204626.40596,553939.92995,1.0,1,1,seoul_projected_xy_unconverted
pedestrian_push_button,29-0000000959,02-0000124130,90.0,,,204626.40596,553939.92995,1.0,1,1,seoul_projected_xy_unconverted
pedestrian_push_button,29-0000000101,02-0000126595,90.0,,,196337.76038,543948.3294,1.0,1,1,seoul_projected_xy_unconverted
pedestrian_push_button,29-0000000101,02-0000126595,0.0,,,196341.60026,543952.16885,1.0,1,4,seoul_projected_xy_unconverted
pedestrian_push_button,29-0000000502,02-0000127462,90.0,,,197462.13003,552268.84326,1.0,1,1,seoul_projected_xy_unconverted
pedestrian_push_button,29-0000000196,02-0000006417,270.0,,,194494.77722,550246.18496,1.0,1,1,seoul_projected_xy_unconverted
pedestrian_push_button,29-0000000600,02-0000015679,90.0,,,203160.6282,554120.6496,1.0,1,1,seoul_projected_xy_unconverted
pedestrian_push_button,29-0000000339,02-0000031673,90.0,,,195641.49207,545029.34713,1.0,2,1,seoul_projected_xy_unconverted
pedestrian_push_button,29-0000000151,02-0000035681,90.0,20010101.0,,203005.35429,543693.44638,1.0,1,1,seoul_projected_xy_unconverted
pedestrian_push_button,29-0000000157,02-0000045667,90.0,,,213303.3668,548266.84807,1.0,1,1,seoul_projected_xy_unconverted
pedestrian_push_button,29-0000000053,02-0000158344,90.0,,,202905.40774,561287.49917,1.0,1,1,seoul_projected_xy_unconverted
pedestrian_push_button,29-0000000529,02-0000158610,90.0,,,207333.21019,563634.24332,1.0,1,1,seoul_projected_xy_unconverted
pedestrian_push_button,29-0000000005,02-0000162103,0.0,,,200129.19072,547067.93824,1.0,1,2,seoul_projected_xy_unconverted
pedestrian_push_button,29-0000000012,02-0000162105,0.0,,,190934.63327,549168.58356,1.0,1,2,seoul_projected_xy_unconverted
pedestrian_push_button,29-0000000011,02-0000162105,0.0,,,190934.63327,549168.58356,1.0,1,2,seoul_projected_xy_unconverted
pedestrian_push_button,29-0000000275,02-0000163354,90.0,,,194163.02398,555705.09883,1.0,1,1,seoul_projected_xy_unconverted
pedestrian_push_button,29-0000000778,02-0000167116,0.0,,,199172.29789,551323.86897,1.0,1,1,seoul_projected_xy_unconverted
pedestrian_push_button,29-0000000996,02-0000173383,225.0,,,201363.23166,552983.79133,1.0,1,1,seoul_projected_xy_unconverted
pedestrian_push_button,29-0000000132,02-0000157318,0.0,,,206934.31954,552061.5845,1.0,1,2,seoul_projected_xy_unconverted
pedestrian_push_button,29-0000000916,02-0000170009,0.0,,,208624.99193,556489.70345,1.0,1,1,seoul_projected_xy_unconverted
pedestrian_push_button,29-0000000848,02-0000103150,180.0,,,204176.711,564501.92018,1.0,1,1,seoul_projected_xy_unconverted
pedestrian_push_button,29-0000000873,02-0000080250,90.0,,,207057.53485,552756.64403,1.0,1,2,seoul_projected_xy_unconverted
pedestrian_push_button,29-0000000887,02-0000160968,90.0,,,205760.37938,552356.73518,1.0,1,2,seoul_projected_xy_unconverted
pedestrian_push_button,29-0000000906,02-0000154836,0.0,,,210731.04426,547488.19652,1.0,1,1,seoul_projected_xy_unconverted
pedestrian_push_button,29-0000001021,02-0000062721,315.0,20170520.0,20180810.0,184988.6283,552576.12538,1.0,1,1,seoul_projected_xy_unconverted
pedestrian_push_button,29-0000001015,02-0000000030,315.0,,,197694.00138,550450.82047,1.0,1,1,seoul_projected_xy_unconverted
pedestrian_push_button,29-0000001040,02-0000117327,90.0,,,201594.49009,558600.64063,1.0,1,2,seoul_projected_xy_unconverted
