facility_kind,facility_id,pole_id,direction_degrees,install_date,replace_date,projected_x,projected_y,state_code,display_code,work_code,source_coordinate_system
audio_signal,24-0000019810,02-0000220951,,20221121,20221121,202410.75432,540397.0174,1.0,2,1,seoul_projected_xy_unconverted
audio_signal,24-0000000670,02-0000106188,180.0,20030101,20030101,212241.66581,544882.84452,1.0,2,1,seoul_projected_xy_unconverted
audio_signal,24-0000000670,02-0000106188,180.0,2003년 1차,2003년 1차,212241.66581,544882.84452,1.0,1,4,seoul_projected_xy_unconverted
audio_signal,24-0000005083,02-0000099691,180.0,20081219,20110602,211026.14206,550477.99333,1.0,2,1,seoul_projected_xy_unconverted
audio_signal,24-0000008419,02-0000173760,135.0,20120330,20120330,203111.06551,546244.27713,1.0,1,6,seoul_projected_xy_unconverted
audio_signal,24-0000014235,02-0000015572,180.0,,,198011.65,541897.14374,1.0,2,1,seoul_projected_xy_unconverted
audio_signal,24-0000022722,02-0000132684,,,,,,1.0,2,1,seoul_projected_xy_unconverted
audio_signal,24-0000009957,02-0000175540,180.0,20130621,20230429,195031.96057,548929.64086,1.0,2,6,seoul_projected_xy_unconverted
audio_signal,24-0000001691,02-0000071336,180.0,20070601,20070601,202064.22296,552065.82217,1.0,2,1,seoul_projected_xy_unconverted
audio_signal,24-0000005555,02-0000085319,180.0,20080101,20100610,204845.0311,561471.30725,1.0,1,4,seoul_projected_xy_unconverted
audio_signal,24-0000005555,02-0000085319,180.0,20080101,20090821,204845.0311,561471.30725,1.0,1,4,seoul_projected_xy_unconverted
audio_signal,24-0000005555,02-0000085319,180.0,20120203,20120203,204845.0311,561471.30725,1.0,2,1,seoul_projected_xy_unconverted
audio_signal,24-0000005554,02-0000085320,180.0,20080101,20100610,204886.5311,561475.4958,1.0,1,4,seoul_projected_xy_unconverted
audio_signal,24-0000005554,02-0000085320,180.0,20080101,20090821,204886.5311,561475.4958,1.0,1,4,seoul_projected_xy_unconverted
audio_signal,24-0000005554,02-0000085320,180.0,20120203,20120203,204886.5311,561475.4958,1.0,2,1,seoul_projected_xy_unconverted
audio_signal,24-0000003146,02-0000085321,180.0,20090313,20090313,204898.3436,561492.47565,1.0,1,4,seoul_projected_xy_unconverted
audio_signal,24-0000003146,02-0000085321,180.0,20070601,20070601,204898.3436,561492.47565,1.0,1,4,seoul_projected_xy_unconverted
audio_signal,24-0000003146,02-0000085321,180.0,20090313,20090313,204898.3436,561492.47565,1.0,2,1,seoul_projected_xy_unconverted
audio_signal,24-0000003147,02-0000085323,180.0,20070601,20070601,204888.80029,561519.77011,1.0,1,4,seoul_projected_xy_unconverted
audio_signal,24-0000003151,02-0000085324,180.0,20090313,20090313,204871.81094,561515.77772,1.0,2,1,seoul_projected_xy_unconverted
audio_signal,24-0000003151,02-0000085324,180.0,20070601,20070601,204871.81094,561515.77772,1.0,1,4,seoul_projected_xy_unconverted
audio_signal,24-0000003115,02-0000085361,180.0,20090313,20090313,204841.40605,561520.00123,1.0,2,1,seoul_projected_xy_unconverted
audio_signal,24-0000003115,02-0000085361,180.0,20070601,20070601,204841.40605,561520.00123,1.0,1,4,seoul_projected_xy_unconverted
audio_signal,24-0000016141,02-0000016200,,20200309,20220622,197564.75,542718.00624,1.0,2,1,seoul_projected_xy_unconverted
audio_signal,24-0000020783,02-0000175689,,,,,,1.0,2,1,seoul_projected_xy_unconverted
audio_signal,24-0000000848,02-0000064691,180.0,2003년 1차,20121109,187026.01308,546628.55941,1.0,2,1,seoul_projected_xy_unconverted
audio_signal,24-0000000848,02-0000064691,180.0,2003년 1차,2003년 1차,187026.01308,546628.55941,1.0,1,4,seoul_projected_xy_unconverted
audio_signal,24-0000011831,02-0000159751,180.0,20151210,20230429,190309.69321,553175.9197,1.0,2,6,seoul_projected_xy_unconverted
audio_signal,24-0000005198,02-0000041672,0.0,20090430,20090430,207628.92732,545034.57911,1.0,1,4,seoul_projected_xy_unconverted
audio_signal,24-0000000639,02-0000106115,180.0,,,210509.64981,544514.09899,1.0,1,4,seoul_projected_xy_unconverted
audio_signal,24-0000001895,02-0000005272,180.0,20100411,20230429,191577.7,550315.18124,1.0,2,1,seoul_projected_xy_unconverted
audio_signal,24-0000000798,02-0000117879,180.0,,,203184.00972,552741.54853,1.0,1,4,seoul_projected_xy_unconverted
audio_signal,24-0000010580,02-0000171299,180.0,20000101,20190715,211612.75942,542604.48677,1.0,2,1,seoul_projected_xy_unconverted
audio_signal,24-0000004284,02-0000041691,180.0,20161115,20161115,208247.29224,545637.0656,1.0,2,1,seoul_projected_xy_unconverted
audio_signal,24-0000004284,02-0000041691,180.0,20061115,20061115,208247.29224,545637.0656,1.0,1,4,seoul_projected_xy_unconverted
audio_signal,24-0000000699,02-0000107350,180.0,,,193875.23176,542125.07456,1.0,1,4,seoul_projected_xy_unconverted
audio_signal,24-0000014433,02-0000107357,180.0,20171016,20171016,194023.07177,547489.4735,1.0,2,1,seoul_projected_xy_unconverted
audio_signal,24-0000002168,02-0000016195,180.0,20191021,20191021,197720.8241,542639.8143,1.0,2,1,seoul_projected_xy_unconverted
audio_signal,24-0000016924,02-0000154793,,20191021,20191021,197715.325,542635.81874,1.0,2,1,seoul_projected_xy_unconverted
audio_signal,24-0000000134,02-0000041757,180.0,00010101,20121023,208174.68821,545812.42423,1.0,1,2,seoul_projected_xy_unconverted
audio_signal,24-0000000549,02-0000102506,180.0,,,204994.6215,557463.1289,1.0,1,4,seoul_projected_xy_unconverted
audio_signal,24-0000023953,02-0000227177,,20250925,20250925,,,1.0,2,1,seoul_projected_xy_unconverted
audio_signal,24-0000012910,02-0000151401,180.0,,,207993.86687,546408.25717,,1,1,seoul_projected_xy_unconverted
audio_signal,24-0000000339,02-0000133186,180.0,20101001,20101001,190540.28348,544303.29572,1.0,1,6,seoul_projected_xy_unconverted
audio_signal,24-0000000474,02-0000103106,180.0,,,205406.46422,561289.75177,1.0,1,4,seoul_projected_xy_unconverted
audio_signal,24-0000000134,02-0000041757,180.0,00010101,00010101,208174.68821,545812.42423,1.0,1,1,seoul_projected_xy_unconverted
audio_signal,24-0000000799,02-0000117583,180.0,,,208636.5387,556473.22493,1.0,1,1,seoul_projected_xy_unconverted
audio_signal,24-0000014885,02-0000174065,180.0,,,195599.61365,544207.09487,1.0,2,1,seoul_projected_xy_unconverted
audio_signal,24-0000000367,02-0000042310,180.0,20140419,20200506,208566.27912,544511.49631,1.0,2,6,seoul_projected_xy_unconverted
audio_signal,24-0000009134,02-0000176607,180.0,20000101,20130625,190289.65407,546992.61788,1.0,2,6,seoul_projected_xy_unconverted
audio_signal,24-0000009131,02-0000176604,180.0,20130625,20130625,190283.53334,546959.22065,1.0,2,6,seoul_projected_xy_unconverted
audio_signal,24-0000018378,02-0000174989,,,,208304.31945,553884.35676,1.0,1,1,seoul_projected_xy_unconverted
audio_signal,24-0000000126,02-0000041771,180.0,00010101,00010101,207758.6619,545014.43784,1.0,1,4,seoul_projected_xy_unconverted
audio_signal,24-0000000561,02-0000060538,180.0,,,190202.10938,546636.62253,1.0,1,4,seoul_projected_xy_unconverted
audio_signal,24-0000021377,02-0000105096,,,,,,1.0,2,1,seoul_projected_xy_unconverted
audio_signal,24-0000000124,02-0000109997,180.0,20140419,20200506,208550.27912,544503.55881,1.0,2,6,seoul_projected_xy_unconverted
audio_signal,24-0000000489,02-0000016372,180.0,,,199250.14,543496.64592,1.0,1,4,seoul_projected_xy_unconverted
audio_signal,24-0000000127,02-0000041773,180.0,00010101,00010101,207740.7619,544991.93784,1.0,1,4,seoul_projected_xy_unconverted
audio_signal,24-0000000604,02-0000041858,180.0,20170615,20200506,208595.45086,545000.31181,1.0,2,1,seoul_projected_xy_unconverted
audio_signal,24-0000000611,02-0000008073,180.0,,,192858.67012,555153.78095,1.0,1,4,seoul_projected_xy_unconverted
audio_signal,24-0000009130,02-0000176603,180.0,20130625,20130625,190269.9125,546971.08124,1.0,2,6,seoul_projected_xy_unconverted
audio_signal,24-0000000652,02-0000016255,180.0,,,211609.27031,543229.75097,1.0,1,6,seoul_projected_xy_unconverted
audio_signal,24-0000014186,02-0000021687,180.0,,,192023.1397,542410.23719,,2,1,seoul_projected_xy_unconverted
audio_signal,24-0000015146,02-0000041054,,20180901,20180901,209667.47023,543381.54328,1.0,2,1,seoul_projected_xy_unconverted
audio_signal,24-0000000579,02-0000041849,180.0,,,208206.73941,545649.56291,1.0,1,4,seoul_projected_xy_unconverted
audio_signal,24-0000010421,02-0000020179,180.0,20140616,20140616,195326.52274,543043.77499,1.0,2,1,seoul_projected_xy_unconverted
audio_signal,24-0000006008,02-0000160751,180.0,20101001,20101001,204419.92244,543243.96822,1.0,1,6,seoul_projected_xy_unconverted
audio_signal,24-0000004462,02-0000063295,180.0,20081019,20171118,186791.88863,550399.98547,1.0,2,1,seoul_projected_xy_unconverted
audio_signal,24-0000013195,02-0000183453,180.0,20230429,20230429,192891.60798,550683.70254,1.0,2,1,seoul_projected_xy_unconverted
audio_signal,24-0000000899,02-0000041872,180.0,20061115,20131115,208575.29271,545253.28859,1.0,2,1,seoul_projected_xy_unconverted
audio_signal,24-0000013780,02-0000183353,180.0,,,196578.95492,542885.79318,1.0,2,1,seoul_projected_xy_unconverted
audio_signal,24-0000000793,02-0000090881,180.0,,,187214.98321,551659.38551,1.0,1,4,seoul_projected_xy_unconverted
audio_signal,24-0000009129,02-0000176602,180.0,20130625,20130625,190259.57181,546973.62931,1.0,2,6,seoul_projected_xy_unconverted
audio_signal,24-0000000900,02-0000041876,180.0,20180615,20180615,208469.5909,545250.96024,1.0,2,1,seoul_projected_xy_unconverted
audio_signal,24-0000010295,02-0000025957,180.0,20140527,20140527,192533.90868,541920.81141,1.0,1,1,seoul_projected_xy_unconverted
audio_signal,24-0000009204,02-0000173687,180.0,20130615,20130615,190503.5,545259.90344,1.0,2,6,seoul_projected_xy_unconverted
audio_signal,24-0000000901,02-0000041877,180.0,20061115,20180615,208464.9625,545273.33124,1.0,2,1,seoul_projected_xy_unconverted
audio_signal,24-0000023954,02-0000227178,,20250925,20250925,,,1.0,2,1,seoul_projected_xy_unconverted
audio_signal,24-0000000775,02-0000069350,180.0,,,201376.47348,552792.14348,1.0,1,1,seoul_projected_xy_unconverted
audio_signal,24-0000000437,02-0000042082,180.0,20120529,20120529,208546.17522,544795.82419,1.0,1,1,seoul_projected_xy_unconverted
audio_signal,24-0000009158,02-0000061127,180.0,20130628,20130410,186980.0125,546841.21874,1.0,2,6,seoul_projected_xy_unconverted
audio_signal,24-0000010308,02-0000087079,180.0,20000101,20000101,203867.87114,563343.20795,1.0,2,1,seoul_projected_xy_unconverted
audio_signal,24-0000012515,02-0000164605,0.0,,,207612.75,554719.84374,1.0,2,1,seoul_projected_xy_unconverted
audio_signal,24-0000000437,02-0000042082,180.0,,,208551.96536,544797.95473,1.0,1,4,seoul_projected_xy_unconverted
audio_signal,24-0000000459,02-0000054452,180.0,,,212222.11382,548312.99582,1.0,1,1,seoul_projected_xy_unconverted
audio_signal,24-0000010502,02-0000155713,180.0,20181101,20181101,207787.52377,543550.12093,1.0,2,1,seoul_projected_xy_unconverted
audio_signal,24-0000021292,02-0000222893,,,,,,1.0,2,1,seoul_projected_xy_unconverted
audio_signal,24-0000004670,02-0000048393,180.0,20070601,20070601,211983.6293,547334.14332,1.0,1,1,seoul_projected_xy_unconverted
audio_signal,24-0000001108,02-0000041406,180.0,20070601,20181101,206761.16339,543682.67727,1.0,2,1,seoul_projected_xy_unconverted
audio_signal,24-0000000440,02-0000042085,180.0,,,208598.14647,544799.54607,1.0,1,4,seoul_projected_xy_unconverted
audio_signal,24-0000000140,02-0000042816,180.0,20170428,20200504,206979.12582,545472.20618,1.0,2,1,seoul_projected_xy_unconverted
audio_signal,24-0000000576,02-0000042302,180.0,,,208537.4602,544333.019,1.0,1,4,seoul_projected_xy_unconverted
audio_signal,24-0000000741,02-0000047138,180.0,,,210885.49403,543396.8368,1.0,1,4,seoul_projected_xy_unconverted
audio_signal,24-0000001336,02-0000039553,180.0,20181205,20181205,205221.6811,544300.97116,1.0,2,1,seoul_projected_xy_unconverted
audio_signal,24-0000002169,02-0000131557,90.0,20191021,20191021,197731.6366,542658.6268,1.0,2,3,seoul_projected_xy_unconverted
audio_signal,24-0000012524,02-0000081308,0.0,,,207048.175,553518.03124,1.0,2,1,seoul_projected_xy_unconverted
audio_signal,24-0000000123,02-0000042304,180.0,00010101,00010101,208556.15984,544344.2744,1.0,1,4,seoul_projected_xy_unconverted
audio_signal,24-0000012030,02-0000015530,180.0,,,187288.13761,543179.02928,1.0,1,1,seoul_projected_xy_unconverted
audio_signal,24-0000013778,02-0000183352,180.0,,,196533.89242,542884.98068,1.0,2,1,seoul_projected_xy_unconverted
audio_signal,24-0000000433,02-0000042315,180.0,,,208560.95545,544753.57187,1.0,1,4,seoul_projected_xy_unconverted
audio_signal,24-0000002772,02-0000100393,180.0,20070601,20070601,212873.88636,548419.28224,1.0,1,2,seoul_projected_xy_unconverted
audio_signal,24-0000016540,02-0000136273,,20191210,20251224,189511.65094,553105.41546,1.0,2,1,seoul_projected_xy_unconverted
audio_signal,24-0000009545,02-0000172421,180.0,20251205,20251205,186582.21839,552214.51821,1.0,2,6,seoul_projected_xy_unconverted
audio_signal,24-0000011863,02-0000117212,180.0,,,201072.1,557821.90624,1.0,2,1,seoul_projected_xy_unconverted
audio_signal,24-0000007784,02-0000171645,0.0,20111226,20160331,195115.2375,554327.89374,1.0,2,1,seoul_projected_xy_unconverted
audio_signal,24-0000016539,02-0000136274,,20191210,20251224,189504.5676,553123.26269,1.0,2,1,seoul_projected_xy_unconverted
audio_signal,24-0000009445,02-0000156932,180.0,20000101,20000101,195058.1742,546032.71877,1.0,2,1,seoul_projected_xy_unconverted
audio_signal,24-0000000700,02-0000024529,180.0,,,193873.39666,542141.86231,1.0,1,4,seoul_projected_xy_unconverted
audio_signal,24-0000012074,02-0000182665,180.0,20181127,20181127,200649.85774,545691.12513,1.0,2,1,seoul_projected_xy_unconverted
audio_signal,24-0000009546,02-0000005805,180.0,20251205,20251205,186596.45,552208.33749,1.0,2,6,seoul_projected_xy_unconverted
audio_signal,24-0000001240,02-0000061168,180.0,20070601,20160315,197569.29516,549182.82714,1.0,2,1,seoul_projected_xy_unconverted
audio_signal,24-0000000125,02-0000042321,180.0,00010101,00010101,208413.61355,544778.42796,1.0,1,2,seoul_projected_xy_unconverted
audio_signal,24-0000010729,02-0000150568,180.0,20140730,20140730,193240.4,550246.34374,1.0,2,1,seoul_projected_xy_unconverted
audio_signal,24-0000000125,02-0000042321,180.0,00010101,00010101,208413.61355,544778.42796,1.0,1,2,seoul_projected_xy_unconverted
audio_signal,24-0000010746,02-0000166059,180.0,20140804,20170901,215105.975,549637.58124,1.0,2,1,seoul_projected_xy_unconverted
audio_signal,24-0000016848,02-0000040546,,20200518,20200518,206859.07366,545077.04931,1.0,2,1,seoul_projected_xy_unconverted
audio_signal,24-0000009548,02-0000094525,180.0,20251205,20251205,186585.40143,552189.31739,1.0,2,6,seoul_projected_xy_unconverted
audio_signal,24-0000000507,02-0000042325,180.0,,,208405.2309,544807.42796,1.0,1,4,seoul_projected_xy_unconverted
audio_signal,24-0000000568,02-0000003890,180.0,,,192147.45137,551808.43711,1.0,1,4,seoul_projected_xy_unconverted
audio_signal,24-0000005977,02-0000042356,90.0,00010101,00010101,205006.31987,545302.38571,1.0,1,2,seoul_projected_xy_unconverted
audio_signal,24-0000005977,02-0000042356,90.0,00010101,00010101,205006.31987,545302.38571,1.0,1,1,seoul_projected_xy_unconverted
audio_signal,24-0000023961,02-0000066674,,20251205,20251205,,,1.0,2,1,seoul_projected_xy_unconverted
audio_signal,24-0000014556,02-0000197253,180.0,,,190976.58811,541361.32925,1.0,2,1,seoul_projected_xy_unconverted
audio_signal,24-0000005977,02-0000042356,0.0,00010101,00010101,205006.31987,545302.38571,1.0,1,4,seoul_projected_xy_unconverted
audio_signal,24-0000000271,02-0000016729,180.0,,,210160.88395,546110.14821,1.0,1,1,seoul_projected_xy_unconverted
audio_signal,24-0000016535,02-0000006248,,20191210,20251224,189462.48426,553138.47102,1.0,2,1,seoul_projected_xy_unconverted
audio_signal,24-0000008925,02-0000029697,45.0,20120903,20170907,191642.20088,545098.15342,1.0,2,1,seoul_projected_xy_unconverted
audio_signal,24-0000009702,02-0000178129,180.0,,,195698.34353,549205.21356,1.0,1,6,seoul_projected_xy_unconverted
audio_signal,24-0000004251,02-0000022745,180.0,,,211172.44347,542627.5845,1.0,1,4,seoul_projected_xy_unconverted
audio_signal,24-0000000585,02-0000000080,180.0,,,197274.63168,550605.24656,1.0,1,4,seoul_projected_xy_unconverted
audio_signal,24-0000002985,02-0000067415,180.0,20070601,20070601,183790.92726,552640.30062,1.0,1,6,seoul_projected_xy_unconverted
audio_signal,24-0000008834,02-0000175722,180.0,20120613,20120613,205463.72214,545769.45452,1.0,1,6,seoul_projected_xy_unconverted
audio_signal,24-0000005418,02-0000011639,0.0,,,192825.228,559793.07492,1.0,1,2,seoul_projected_xy_unconverted
audio_signal,24-0000002571,02-0000039318,180.0,20070601,20161214,205007.75,546710.46874,1.0,2,6,seoul_projected_xy_unconverted
audio_signal,24-0000009798,02-0000115426,180.0,20131207,20131207,207985.89955,557559.73672,1.0,2,6,seoul_projected_xy_unconverted
audio_signal,24-0000017560,02-0000016654,,20191128,20191128,212945.2638,544295.07471,1.0,2,1,seoul_projected_xy_unconverted
audio_signal,24-0000023962,02-0000066675,,20251205,20251205,,,1.0,2,1,seoul_projected_xy_unconverted
audio_signal,24-0000018772,02-0000181015,,20210803,20210803,184088.5385,552951.87343,1.0,2,1,seoul_projected_xy_unconverted
audio_signal,24-0000020015,02-0000198512,,20220601,20220601,,,1.0,2,1,seoul_projected_xy_unconverted
audio_signal,24-0000018771,02-0000181016,,20210803,20210803,184091.4135,552961.24843,1.0,2,1,seoul_projected_xy_unconverted
audio_signal,24-0000012325,02-0000016410,180.0,20161202,20161202,212830.39801,543382.72422,1.0,1,1,seoul_projected_xy_unconverted
audio_signal,24-0000009270,02-0000144775,180.0,,,192908.59858,558203.8751,1.0,1,1,seoul_projected_xy_unconverted
audio_signal,24-0000010318,02-0000151391,180.0,20140528,20140528,193603.91164,543371.28304,1.0,2,1,seoul_projected_xy_unconverted
audio_signal,24-0000023665,02-0000226763,,20250827,20250827,,,1.0,2,1,seoul_projected_xy_unconverted
audio_signal,24-0000001950,02-0000006085,180.0,20180901,20200306,194267.38814,550479.56938,1.0,2,1,seoul_projected_xy_unconverted
audio_signal,24-0000018196,02-0000218091,,,,185753.53047,551249.61144,1.0,1,1,seoul_projected_xy_unconverted
audio_signal,24-0000009796,02-0000118897,180.0,20131207,20131207,207771.50524,557685.44648,1.0,2,1,seoul_projected_xy_unconverted
audio_signal,24-0000021128,02-0000015680,,,,,,1.0,2,1,seoul_projected_xy_unconverted
audio_signal,24-0000016131,02-0000016188,,20190902,20190902,197807.2361,542959.65527,1.0,2,1,seoul_projected_xy_unconverted
audio_signal,24-0000024332,02-0000150966,,20251026,20251026,,,1.0,2,1,seoul_projected_xy_unconverted
audio_signal,24-0000001190,02-0000055137,180.0,20171130,20250516,198135.5179,546845.54023,1.0,2,1,seoul_projected_xy_unconverted
audio_signal,24-0000001490,02-0000007244,180.0,20161125,20220915,192922.3,554263.84374,1.0,2,1,seoul_projected_xy_unconverted
audio_signal,24-0000009489,02-0000177417,180.0,20000101,20000101,186498.39578,547084.47769,1.0,2,1,seoul_projected_xy_unconverted
audio_signal,24-0000009785,02-0000178300,180.0,20131207,20131207,205393.6375,553145.10624,1.0,2,6,seoul_projected_xy_unconverted
audio_signal,24-0000003682,02-0000093559,180.0,20101018,20251224,191800.9923,551105.32472,1.0,2,1,seoul_projected_xy_unconverted
audio_signal,24-0000013665,02-0000179087,180.0,,,200927.21805,554300.1894,,2,1,seoul_projected_xy_unconverted
audio_signal,24-0000016567,02-0000175557,,20191210,20191210,192413.325,551078.43124,1.0,2,1,seoul_projected_xy_unconverted
audio_signal,24-0000013432,02-0000082495,180.0,,,206908.1625,554075.94374,1.0,2,1,seoul_projected_xy_unconverted
audio_signal,24-0000007467,02-0000169682,180.0,20120107,20220915,192703.70831,554504.81696,1.0,2,1,seoul_projected_xy_unconverted
audio_signal,24-0000014784,02-0000197726,180.0,,,190621.50714,545858.95937,1.0,1,1,seoul_projected_xy_unconverted
audio_signal,24-0000022752,02-0000049196,,20240731,20240731,,,1.0,2,1,seoul_projected_xy_unconverted
audio_signal,24-0000009531,02-0000062958,180.0,20000101,20000101,187907.91921,550847.22406,1.0,2,1,seoul_projected_xy_unconverted
audio_signal,24-0000018770,02-0000181017,,20210803,20210803,184097.851,552963.31093,1.0,2,1,seoul_projected_xy_unconverted
audio_signal,24-0000014786,02-0000197728,180.0,,,190663.01999,545835.44342,1.0,1,1,seoul_projected_xy_unconverted
audio_signal,24-0000013747,02-0000178316,180.0,,,199256.00884,552577.10959,1.0,1,1,seoul_projected_xy_unconverted
audio_signal,24-0000001932,02-0000006411,180.0,20091202,20251224,193945.9,549742.43124,1.0,2,1,seoul_projected_xy_unconverted
audio_signal,24-0000007613,02-0000170593,180.0,20111110,20251224,192964.98178,549826.40138,1.0,2,1,seoul_projected_xy_unconverted
audio_signal,24-0000006632,02-0000163196,180.0,20120920,20210722,191645.7,546270.78124,1.0,2,1,seoul_projected_xy_unconverted
audio_signal,24-0000016566,02-0000175556,,20191210,20191210,192410.2,551092.36874,1.0,2,1,seoul_projected_xy_unconverted
audio_signal,24-0000001896,02-0000005274,180.0,20070226,20141202,191632.1,550292.94374,1.0,2,6,seoul_projected_xy_unconverted
audio_signal,24-0000010707,02-0000155844,180.0,20141202,20141202,193081.25075,560369.61774,1.0,2,6,seoul_projected_xy_unconverted
audio_signal,24-0000006888,02-0000166686,180.0,20141202,20141202,193078.74109,560400.00167,1.0,2,6,seoul_projected_xy_unconverted
audio_signal,24-0000011155,02-0000004457,0.0,20141202,,194195.525,549520.90624,1.0,2,6,seoul_projected_xy_unconverted
audio_signal,24-0000007468,02-0000169683,180.0,20120107,20220915,192696.15264,554489.42677,1.0,2,1,seoul_projected_xy_unconverted
audio_signal,24-0000009542,02-0000177478,180.0,20000101,20000101,186806.6164,551988.01096,1.0,1,1,seoul_projected_xy_unconverted
audio_signal,24-0000001921,02-0000095550,180.0,20070601,20070601,192678.5345,556851.80417,1.0,1,6,seoul_projected_xy_unconverted
audio_signal,24-0000013175,02-0000104311,180.0,,,194356.15,553563.45624,1.0,2,1,seoul_projected_xy_unconverted
audio_signal,24-0000007469,02-0000169683,270.0,20120107,20220915,192695.14581,554488.44196,1.0,2,1,seoul_projected_xy_unconverted
audio_signal,24-0000021364,02-0000222941,,,,,,1.0,2,1,seoul_projected_xy_unconverted
audio_signal,24-0000009564,02-0000174819,180.0,20000101,20000101,186281.51111,550968.68454,1.0,2,1,seoul_projected_xy_unconverted
audio_signal,24-0000016565,02-0000001167,,20191210,20191210,200219.0875,551502.36874,1.0,2,1,seoul_projected_xy_unconverted
audio_signal,24-0000006141,02-0000158597,180.0,20100411,20220915,192490.34305,555139.24152,1.0,2,1,seoul_projected_xy_unconverted
audio_signal,24-0000009404,02-0000177290,180.0,20131115,20220915,192410.49938,554753.13971,1.0,2,1,seoul_projected_xy_unconverted
audio_signal,24-0000016564,02-0000001167,,20191210,20191210,200220.65,551501.68124,1.0,2,1,seoul_projected_xy_unconverted
audio_signal,24-0000023074,02-0000226046,,20241029,20241029,,,1.0,2,1,seoul_projected_xy_unconverted
audio_signal,24-0000008794,02-0000175584,0.0,20130125,20150213,196626.99543,548414.81171,1.0,2,1,seoul_projected_xy_unconverted
audio_signal,24-0000017221,02-0000029758,,20201110,20201110,192299.3625,545079.56874,1.0,2,1,seoul_projected_xy_unconverted
audio_signal,24-0000015632,02-0000201052,,20190430,20190430,185420.24091,550865.63404,1.0,2,1,seoul_projected_xy_unconverted
audio_signal,24-0000005931,02-0000160367,180.0,20181121,20220915,192415.15,557025.04374,1.0,2,1,seoul_projected_xy_unconverted
audio_signal,24-0000001438,02-0000144312,180.0,20110530,20150213,196987.1764,547548.52435,1.0,2,1,seoul_projected_xy_unconverted
audio_signal,24-0000000016,02-0000010165,180.0,20110530,20150213,195042.58579,553878.14414,1.0,2,6,seoul_projected_xy_unconverted
audio_signal,24-0000010696,02-0000106472,180.0,20171124,20200306,199242.67673,547522.71014,1.0,2,1,seoul_projected_xy_unconverted
audio_signal,24-0000006877,02-0000166614,180.0,20110620,20210721,185845.25644,551144.83087,1.0,2,1,seoul_projected_xy_unconverted
audio_signal,24-0000010694,02-0000018460,180.0,20171124,20200306,199243.36789,547549.23039,1.0,2,1,seoul_projected_xy_unconverted
audio_signal,24-0000016563,02-0000001166,,20191210,20191210,200247.1625,551505.50624,1.0,2,1,seoul_projected_xy_unconverted
audio_signal,24-0000008125,02-0000018547,180.0,20171124,20200306,199266.48454,547557.82204,1.0,2,1,seoul_projected_xy_unconverted
audio_signal,24-0000024122,02-0000227358,,20251217,20251217,,,1.0,2,1,seoul_projected_xy_unconverted
audio_signal,24-0000018371,02-0000079964,,,,208586.97778,554566.90121,1.0,2,1,seoul_projected_xy_unconverted
audio_signal,24-0000009952,02-0000157154,180.0,20130523,20130523,193392.1482,560746.66447,1.0,2,1,seoul_projected_xy_unconverted
audio_signal,24-0000019353,02-0000220205,,,,191598.42283,542931.25771,1.0,1,1,seoul_projected_xy_unconverted
audio_signal,24-0000009579,02-0000101055,180.0,20200826,20200826,186740.03621,551120.0006,1.0,2,1,seoul_projected_xy_unconverted
audio_signal,24-0000009929,02-0000157458,180.0,20130715,20130715,192888.97057,558963.06874,1.0,2,1,seoul_projected_xy_unconverted
audio_signal,24-0000009922,02-0000008866,180.0,20130716,20130716,193936.34736,556568.58556,1.0,2,1,seoul_projected_xy_unconverted
audio_signal,24-0000021231,02-0000004888,,,,,,1.0,2,1,seoul_projected_xy_unconverted
audio_signal,24-0000008877,02-0000112186,0.0,20130222,20130222,196633.41763,548981.32834,1.0,1,6,seoul_projected_xy_unconverted
audio_signal,24-0000018769,02-0000173679,,20210716,20210716,191436.53468,546749.22016,1.0,2,1,seoul_projected_xy_unconverted
audio_signal,24-0000022798,02-0000038450,,20241113,20241113,,,1.0,2,1,seoul_projected_xy_unconverted
audio_signal,24-0000001475,02-0000008866,180.0,20070601,20101210,193931.97748,556565.71918,1.0,1,6,seoul_projected_xy_unconverted
audio_signal,24-0000022730,02-0000225733,,20241112,20241112,,,1.0,2,1,seoul_projected_xy_unconverted
audio_signal,24-0000001195,02-0000054442,180.0,20101018,20200306,196396.625,547152.81249,1.0,2,1,seoul_projected_xy_unconverted
audio_signal,24-0000017070,02-0000211910,,20201016,20201016,185878.15,543437.96874,1.0,2,1,seoul_projected_xy_unconverted
audio_signal,24-0000002883,02-0000066369,180.0,20161229,20221108,187653.9375,547346.03124,1.0,2,1,seoul_projected_xy_unconverted
audio_signal,24-0000022729,02-0000225732,,20241112,20241112,,,1.0,2,1,seoul_projected_xy_unconverted
audio_signal,24-0000005882,02-0000055995,180.0,20211207,20211207,202974.8546,550467.04474,1.0,2,1,seoul_projected_xy_unconverted
audio_signal,24-0000018768,02-0000173681,,20210716,20210716,191449.47218,546765.97016,1.0,2,1,seoul_projected_xy_unconverted
audio_signal,24-0000003820,02-0000133951,180.0,20070601,20140711,187283.05,550909.48749,1.0,2,6,seoul_projected_xy_unconverted
audio_signal,24-0000006784,02-0000105047,180.0,20101210,20101210,193949.89378,556603.05244,1.0,1,6,seoul_projected_xy_unconverted
audio_signal,24-0000024121,02-0000227357,,20251217,20251217,,,1.0,2,1,seoul_projected_xy_unconverted
